,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
305,25,technician,single,secondary,no,938,no,no,cellular,1,jun,1048,1,-1,0,unknown,yes
306,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,-1,0,unknown,yes
307,25,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,7,94,2,other,no
308,25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,-1,0,unknown,no
309,25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes
310,25,technician,single,secondary,no,7103,yes,no,cellular,28,may,188,3,10,1,failure,yes
311,25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,no
312,25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,225,2,-1,0,unknown,yes
313,25,technician,single,tertiary,no,3630,no,no,telephone,9,jun,221,7,-1,0,unknown,yes
314,25,unemployed,single,primary,no,129,no,no,cellular,12,apr,176,3,-1,0,unknown,yes
315,25,unemployed,single,tertiary,no,343,no,no,cellular,1,jun,377,1,-1,0,unknown,yes
316,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,no
317,26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,yes
318,26,admin.,married,secondary,no,1417,yes,no,unknown,6,jun,60,3,-1,0,unknown,no
319,26,admin.,married,secondary,no,1595,no,no,cellular,2,mar,54,1,-1,0,unknown,no
320,26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105,1,failure,yes
321,26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136,8,-1,0,unknown,no
322,26,admin.,married,secondary,no,3415,no,no,cellular,8,apr,209,1,-1,0,unknown,yes
323,26,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,2,-1,0,unknown,no
324,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
325,26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345,1,failure,no
326,26,admin.,single,secondary,no,96,no,no,cellular,11,aug,349,1,70,3,failure,yes
327,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes
328,26,admin.,single,secondary,no,255,no,no,cellular,9,feb,190,1,-1,0,unknown,yes
329,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
330,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
331,26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,-1,0,unknown,yes
332,26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188,2,unknown,yes
333,26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes
334,26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,654,3,-1,0,unknown,yes
335,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,yes
336,26,admin.,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,no
337,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96,2,success,yes
338,26,admin.,single,tertiary,no,313,no,yes,cellular,26,feb,210,2,-1,0,unknown,yes
339,26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,456,2,281,5,success,yes
340,26,admin.,single,tertiary,no,3730,yes,no,cellular,11,mar,93,1,98,4,other,no
341,26,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,57,3,-1,0,unknown,no
342,26,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,282,2,-1,0,unknown,no
343,26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,no
344,26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,yes
345,26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,-1,0,unknown,yes
346,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown,no
347,26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no
348,26,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes
349,26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,no
350,26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes
351,26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,no
352,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1,0,unknown,yes
353,26,blue-collar,single,secondary,no,78,no,no,telephone,28,jan,43,1,-1,0,unknown,no
354,26,blue-collar,single,secondary,no,82,yes,no,unknown,9,may,654,1,-1,0,unknown,yes
355,26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,235,3,262,5,failure,no
356,26,blue-collar,single,secondary,no,277,no,no,unknown,14,may,514,2,-1,0,unknown,no
357,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,yes
358,26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,no
359,26,blue-collar,single,secondary,no,428,no,yes,cellular,7,jul,575,1,-1,0,unknown,no
360,26,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,248,2,-1,0,unknown,yes
361,26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,no
362,26,blue-collar,single,secondary,no,658,no,yes,telephone,23,jul,34,4,-1,0,unknown,no
363,26,blue-collar,single,secondary,no,786,yes,yes,unknown,14,may,103,5,-1,0,unknown,no
364,26,blue-collar,single,secondary,no,972,yes,no,unknown,20,may,177,10,-1,0,unknown,no
365,26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes
366,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,success,yes
367,26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no
368,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
369,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes
370,26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes
371,26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,0,unknown,yes
372,26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,730,1,-1,0,unknown,no
373,26,management,divorced,tertiary,no,667,no,no,telephone,19,jun,177,2,-1,0,unknown,no
374,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,yes
375,26,management,married,tertiary,no,775,no,no,unknown,19,may,35,3,-1,0,unknown,no
376,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,no
377,26,management,single,tertiary,no,3,yes,no,cellular,23,jul,106,1,-1,0,unknown,no
378,26,management,single,tertiary,no,3,yes,yes,cellular,1,apr,149,1,350,1,success,yes
379,26,management,single,tertiary,no,47,yes,no,cellular,18,may,63,1,-1,0,unknown,no
380,26,management,single,tertiary,no,114,yes,no,cellular,7,may,457,1,-1,0,unknown,yes
381,26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no
382,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
383,26,management,single,tertiary,no,222,no,no,cellular,26,oct,318,1,120,3,success,yes
384,26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,yes
385,26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,unknown,yes
386,26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes
387,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
388,26,management,single,tertiary,no,1004,yes,no,unknown,30,may,228,2,-1,0,unknown,yes
389,26,management,single,tertiary,no,1027,no,no,cellular,23,sep,744,1,-1,0,unknown,yes
390,26,management,single,tertiary,no,1094,yes,no,cellular,8,sep,137,1,-1,0,unknown,yes
391,26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,unknown,no
392,26,management,single,tertiary,no,1720,no,no,cellular,3,feb,383,1,-1,0,unknown,no
393,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,yes
394,26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown,yes
395,26,management,single,tertiary,no,3178,no,no,cellular,2,jun,64,1,-1,0,unknown,no
396,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
397,26,management,single,tertiary,no,9447,no,no,cellular,4,sep,113,1,100,2,other,no
398,26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,unknown,no
399,26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,no
400,26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,yes
401,26,self-employed,single,secondary,no,3676,no,no,cellular,7,apr,148,1,-1,0,unknown,yes
402,26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,-1,0,unknown,yes
403,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,yes
404,26,services,divorced,primary,no,633,yes,no,unknown,27,may,326,2,-1,0,unknown,no
405,26,services,married,secondary,no,-379,yes,yes,cellular,22,jul,1237,7,-1,0,unknown,yes
406,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,no
407,26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340,4,failure,yes
408,26,services,single,primary,no,179,yes,yes,cellular,28,jul,333,4,-1,0,unknown,no
409,26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,no
410,26,services,single,secondary,no,-189,no,yes,cellular,17,jul,538,2,-1,0,unknown,yes
411,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
412,26,services,single,secondary,no,37,no,yes,cellular,2,feb,219,5,-1,0,unknown,no
413,26,services,single,secondary,no,110,no,no,cellular,30,jan,1136,2,-1,0,unknown,yes
414,26,services,single,secondary,no,162,yes,no,cellular,2,mar,185,2,130,8,other,no
415,26,services,single,secondary,no,209,yes,no,cellular,22,jul,319,2,-1,0,unknown,no
416,26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no
417,26,services,single,secondary,no,397,no,no,cellular,29,jan,268,1,-1,0,unknown,no
418,26,services,single,secondary,no,531,yes,yes,cellular,6,feb,184,1,-1,0,unknown,no
419,26,services,single,secondary,no,901,yes,no,unknown,26,may,764,2,-1,0,unknown,yes
420,26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,no
421,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes
422,26,services,single,secondary,no,1445,no,no,telephone,23,oct,171,1,-1,0,unknown,yes
423,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,yes
424,26,services,single,tertiary,no,1140,yes,no,cellular,6,feb,984,2,-1,0,unknown,yes
425,26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes
426,26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes
427,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,yes
428,26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1,0,unknown,yes
429,26,student,single,secondary,no,620,no,no,cellular,17,feb,104,1,-1,0,unknown,yes
430,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes
431,26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no
432,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
433,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,yes
434,26,student,single,tertiary,no,97,no,no,cellular,27,aug,382,1,-1,0,unknown,no
435,26,student,single,tertiary,no,294,no,no,cellular,4,dec,208,2,-1,0,unknown,yes
436,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,yes
437,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes
438,26,student,single,tertiary,no,10086,no,no,cellular,21,apr,110,2,-1,0,unknown,yes
439,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,no
440,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no
441,26,student,single,unknown,no,198,no,no,cellular,5,feb,161,1,-1,0,unknown,no
442,26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1,0,unknown,yes
443,26,student,single,unknown,no,826,no,no,cellular,29,jan,177,1,-1,0,unknown,no
444,26,student,single,unknown,no,2503,no,no,cellular,30,apr,121,1,63,2,failure,no
445,26,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,5,-1,0,unknown,yes
446,26,technician,married,secondary,no,267,yes,no,cellular,28,jul,817,2,-1,0,unknown,yes
447,26,technician,married,secondary,no,744,no,no,cellular,15,apr,609,1,-1,0,unknown,no
448,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,no
449,26,technician,single,secondary,no,0,no,yes,cellular,30,jul,65,26,-1,0,unknown,no
450,26,technician,single,secondary,no,33,no,no,cellular,23,jul,91,7,-1,0,unknown,no
451,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
452,26,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no
453,26,technician,single,secondary,no,181,no,no,cellular,20,apr,158,2,-1,0,unknown,yes
454,26,technician,single,secondary,no,218,yes,no,unknown,27,may,436,1,-1,0,unknown,no
455,26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,-1,0,unknown,yes
456,26,technician,single,secondary,no,237,yes,no,cellular,4,may,1091,3,-1,0,unknown,yes
457,26,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,yes
458,26,technician,single,secondary,no,507,no,no,cellular,30,apr,380,1,-1,0,unknown,yes
459,26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,yes
460,26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,0,unknown,no
461,26,technician,single,secondary,no,941,no,yes,cellular,25,jul,784,1,-1,0,unknown,yes
462,26,technician,single,secondary,no,1105,yes,no,cellular,6,sep,415,1,297,3,other,yes
463,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96,5,success,yes
464,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,yes
465,26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1,0,unknown,yes
466,26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,no
467,26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,-1,0,unknown,yes
468,26,technician,single,tertiary,no,192,yes,no,unknown,15,may,477,1,-1,0,unknown,no
469,26,technician,single,tertiary,no,401,no,no,cellular,5,may,188,2,-1,0,unknown,yes
470,26,technician,single,tertiary,no,515,no,no,cellular,31,may,775,1,-1,0,unknown,yes
471,26,technician,single,tertiary,no,1066,no,no,cellular,15,apr,200,1,-1,0,unknown,yes
472,26,technician,single,tertiary,no,4130,no,no,cellular,28,jan,104,2,-1,0,unknown,no
473,26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,119,1,-1,0,unknown,yes
474,26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure,no
475,26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,1,-1,0,unknown,yes
476,26,unemployed,single,secondary,no,461,no,no,cellular,28,jan,214,1,-1,0,unknown,no
477,26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
478,26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,312,3,181,1,success,yes
479,26,unemployed,single,secondary,no,632,no,no,cellular,12,feb,218,1,-1,0,unknown,yes
480,26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,317,1,-1,0,unknown,no
481,26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,yes
482,26,unknown,single,secondary,no,3247,no,no,telephone,6,feb,341,3,-1,0,unknown,no
483,27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,yes
484,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes
485,27,admin.,married,secondary,no,16,yes,no,cellular,3,feb,54,3,-1,0,unknown,no
486,27,admin.,married,secondary,no,710,yes,yes,cellular,6,may,653,1,334,2,success,yes
487,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,yes
488,27,admin.,married,secondary,no,941,yes,no,cellular,11,jul,124,1,-1,0,unknown,no
489,27,admin.,married,secondary,no,1293,yes,no,cellular,8,apr,1665,3,-1,0,unknown,yes
490,27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,196,2,197,2,success,yes
491,27,admin.,married,tertiary,no,73,no,no,cellular,10,feb,159,1,-1,0,unknown,yes
492,27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,212,1,-1,0,unknown,yes
493,27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,138,2,178,4,success,yes
494,27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,yes
495,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no
496,27,admin.,single,secondary,no,192,no,no,telephone,28,jul,1076,17,-1,0,unknown,yes
497,27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,592,4,-1,0,unknown,yes
498,27,admin.,single,secondary,no,454,no,yes,cellular,15,jul,331,2,-1,0,unknown,no
499,27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no
500,27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
501,27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,yes
502,27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,541,17,-1,0,unknown,yes
503,27,admin.,single,tertiary,no,689,no,no,cellular,26,jan,98,1,307,1,failure,no
504,27,admin.,single,tertiary,no,832,no,no,cellular,21,apr,336,1,-1,0,unknown,no
505,27,admin.,single,tertiary,no,1993,yes,no,cellular,5,may,102,5,-1,0,unknown,no
506,27,admin.,single,unknown,no,5,yes,no,cellular,17,jul,225,2,-1,0,unknown,no
507,27,admin.,single,unknown,no,861,no,no,cellular,14,jun,212,4,-1,0,unknown,yes
508,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes
509,27,blue-collar,married,primary,no,106,yes,no,unknown,30,may,150,5,-1,0,unknown,no
510,27,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,3,-1,0,unknown,no
511,27,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,444,6,-1,0,unknown,no
512,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes
513,27,blue-collar,married,secondary,no,197,no,no,telephone,23,jul,222,1,-1,0,unknown,no
514,27,blue-collar,married,secondary,no,821,yes,yes,unknown,16,sep,23,1,778,41,other,no
515,27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,-1,0,unknown,yes
516,27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes
517,27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,525,1,-1,0,unknown,yes
518,27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,2,-1,0,unknown,yes
519,27,blue-collar,single,primary,no,431,yes,no,unknown,15,may,286,2,-1,0,unknown,no
520,27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,no
521,27,blue-collar,single,primary,no,3955,yes,no,unknown,28,may,205,3,-1,0,unknown,no
522,27,blue-collar,single,secondary,no,-208,yes,no,unknown,21,may,127,2,-1,0,unknown,no
523,27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
524,27,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,unknown,no
525,27,blue-collar,single,secondary,no,294,yes,yes,unknown,28,may,694,2,-1,0,unknown,yes
526,27,blue-collar,single,secondary,no,317,yes,no,unknown,20,may,16,10,-1,0,unknown,no
527,27,blue-collar,single,secondary,no,513,yes,yes,cellular,18,may,351,1,-1,0,unknown,yes
528,27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
